,city,latitude,longitude,dist_to_road,dist_to_industry,dist_to_dump,dist_to_farmland,datetimeUtc,co,no2,o3,pm10,pm25,so2,datetime_hour,Temperature,Humidity,Wind Speed,Wind Direction
7246,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 16:45:00+00:00,0.24,33.18,49.49,79.0,50.88,4.26,2025-03-03 16:00:00+00:00,26.8,33,12.8,351
7247,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 17:00:00+00:00,0.24,36.47,44.86,79.0,49.5,5.75,2025-03-03 17:00:00+00:00,25.6,36,11.9,360
7248,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 17:30:00+00:00,0.24,35.16,44.56,78.12,49.5,4.39,2025-03-03 17:00:00+00:00,25.6,36,11.9,360
7249,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 17:45:00+00:00,0.24,39.78,44.3,74.88,47.72,4.02,2025-03-03 17:00:00+00:00,25.6,36,11.9,360
7250,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 18:00:00+00:00,0.25,32.08,44.8,74.88,41.94,5.06,2025-03-03 18:00:00+00:00,24.9,38,12.1,357
7251,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 18:15:00+00:00,0.25,36.25,45.42,74.88,41.94,5.59,2025-03-03 18:00:00+00:00,24.9,38,12.1,357
7252,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 19:15:00+00:00,0.24,40.0,43.04,82.68,45.59,5.02,2025-03-03 19:00:00+00:00,24.4,38,12.9,347
7253,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 19:30:00+00:00,0.24,38.7,43.73,79.54,45.09,3.97,2025-03-03 19:00:00+00:00,24.4,38,12.9,347
7254,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 19:45:00+00:00,0.24,34.28,44.0,79.54,43.38,4.52,2025-03-03 19:00:00+00:00,24.4,38,12.9,347
7255,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 20:00:00+00:00,0.24,38.77,43.54,79.54,43.38,5.81,2025-03-03 20:00:00+00:00,24.2,37,15.2,343
7256,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 20:15:00+00:00,0.23,33.69,43.82,78.41,43.38,5.78,2025-03-03 20:00:00+00:00,24.2,37,15.2,343
7257,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 20:30:00+00:00,0.23,33.0,43.72,73.16,41.04,5.79,2025-03-03 20:00:00+00:00,24.2,37,15.2,343
7258,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 20:45:00+00:00,0.23,35.21,43.34,73.16,32.85,4.23,2025-03-03 20:00:00+00:00,24.2,37,15.2,343
7259,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 21:00:00+00:00,0.22,31.93,43.21,73.16,32.85,4.86,2025-03-03 21:00:00+00:00,24.0,37,14.4,337
7260,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 21:15:00+00:00,0.22,35.85,42.9,72.06,32.85,5.49,2025-03-03 21:00:00+00:00,24.0,37,14.4,337
7261,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 21:30:00+00:00,0.22,36.84,42.61,66.97,33.04,5.2,2025-03-03 21:00:00+00:00,24.0,37,14.4,337
7262,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 21:45:00+00:00,0.21,36.14,43.23,66.97,33.71,5.59,2025-03-03 21:00:00+00:00,24.0,37,14.4,337
7263,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 22:00:00+00:00,0.22,36.5,43.38,66.97,33.71,4.14,2025-03-03 22:00:00+00:00,23.3,39,12.5,337
7264,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 22:15:00+00:00,0.21,39.45,43.55,66.86,33.71,4.45,2025-03-03 22:00:00+00:00,23.3,39,12.5,337
7265,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 22:30:00+00:00,0.21,31.76,43.02,66.36,33.47,4.09,2025-03-03 22:00:00+00:00,23.3,39,12.5,337
7266,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 22:45:00+00:00,0.21,33.6,42.67,66.36,32.64,4.64,2025-03-03 22:00:00+00:00,23.3,39,12.5,337
7267,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 23:00:00+00:00,0.21,28.95,42.13,66.36,32.64,4.95,2025-03-03 23:00:00+00:00,22.6,41,11.2,342
7268,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 23:15:00+00:00,0.22,28.24,42.41,65.13,32.64,5.57,2025-03-03 23:00:00+00:00,22.6,41,11.2,342
7269,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 23:30:00+00:00,0.22,34.43,42.57,59.43,32.38,4.84,2025-03-03 23:00:00+00:00,22.6,41,11.2,342
7270,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 23:45:00+00:00,0.21,42.47,42.6,59.43,31.44,4.81,2025-03-03 23:00:00+00:00,22.6,41,11.2,342
7271,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 00:00:00+00:00,0.21,42.04,42.82,59.43,31.44,4.39,2025-03-04 00:00:00+00:00,21.9,44,9.4,342
7272,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 00:15:00+00:00,0.21,37.5,42.37,59.53,31.44,5.75,2025-03-04 00:00:00+00:00,21.9,44,9.4,342
7273,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 00:30:00+00:00,0.21,34.95,42.06,59.99,30.9,4.68,2025-03-04 00:00:00+00:00,21.9,44,9.4,342
7274,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 01:00:00+00:00,0.21,35.14,43.19,59.99,28.97,4.81,2025-03-04 01:00:00+00:00,21.4,48,9.1,345
7275,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 01:15:00+00:00,0.22,31.05,43.35,61.04,28.97,4.94,2025-03-04 01:00:00+00:00,21.4,48,9.1,345
7276,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 01:30:00+00:00,0.22,40.56,43.24,65.9,30.49,5.66,2025-03-04 01:00:00+00:00,21.4,48,9.1,345
7277,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 01:45:00+00:00,0.22,34.49,42.66,65.9,35.81,5.44,2025-03-04 01:00:00+00:00,21.4,48,9.1,345
7278,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 02:00:00+00:00,0.22,37.94,42.92,65.9,35.81,4.48,2025-03-04 02:00:00+00:00,22.2,46,11.7,349
7279,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 02:15:00+00:00,0.22,32.91,42.85,67.92,35.81,4.71,2025-03-04 02:00:00+00:00,22.2,46,11.7,349
7280,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 02:45:00+00:00,0.23,38.94,45.82,77.26,36.55,4.74,2025-03-04 02:00:00+00:00,22.2,46,11.7,349
7281,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 03:00:00+00:00,0.23,36.71,46.38,77.26,36.55,4.8,2025-03-04 03:00:00+00:00,25.5,40,9.9,351
7282,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 03:15:00+00:00,0.23,34.97,50.33,77.98,36.55,3.83,2025-03-04 03:00:00+00:00,25.5,40,9.9,351
7283,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 03:30:00+00:00,0.23,32.28,50.33,77.98,36.55,4.43,2025-03-04 03:00:00+00:00,25.5,40,9.9,351
7284,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 03:45:00+00:00,0.23,32.28,49.43,81.34,37.28,4.43,2025-03-04 03:00:00+00:00,25.5,40,9.9,351
7285,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 04:00:00+00:00,0.23,29.42,52.36,81.34,0.0,4.53,2025-03-04 04:00:00+00:00,28.8,33,13.2,354
7286,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 04:15:00+00:00,0.23,31.1,52.36,81.34,43.71,4.93,2025-03-04 04:00:00+00:00,28.8,33,13.2,354
7287,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 04:30:00+00:00,0.23,36.26,60.2,87.67,43.71,5.37,2025-03-04 04:00:00+00:00,28.8,33,13.2,354
7288,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 04:45:00+00:00,0.21,30.89,55.92,87.67,43.89,5.58,2025-03-04 04:00:00+00:00,28.8,33,13.2,354
7289,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 05:00:00+00:00,0.22,33.77,61.81,87.67,44.51,4.62,2025-03-04 05:00:00+00:00,31.0,28,13.9,359
7290,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 05:30:00+00:00,0.2,35.59,85.49,93.88,44.51,5.7,2025-03-04 05:00:00+00:00,31.0,28,13.9,359
7291,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 06:15:00+00:00,0.19,34.96,83.41,95.25,43.04,5.18,2025-03-04 06:00:00+00:00,32.3,25,11.3,360
7292,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 06:30:00+00:00,0.2,37.19,78.46,101.59,42.25,3.79,2025-03-04 06:00:00+00:00,32.3,25,11.3,360
7293,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 06:45:00+00:00,0.2,35.56,64.85,101.59,39.48,5.53,2025-03-04 06:00:00+00:00,32.3,25,11.3,360
7294,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 07:00:00+00:00,0.2,32.35,63.64,101.59,39.48,5.04,2025-03-04 07:00:00+00:00,33.2,23,10.7,353
7295,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 07:15:00+00:00,0.21,38.45,59.92,102.24,39.48,4.84,2025-03-04 07:00:00+00:00,33.2,23,10.7,353
7296,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 07:30:00+00:00,0.21,33.94,64.79,105.25,39.55,3.78,2025-03-04 07:00:00+00:00,33.2,23,10.7,353
7297,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 07:45:00+00:00,0.21,35.37,72.7,105.25,39.77,4.24,2025-03-04 07:00:00+00:00,33.2,23,10.7,353
7298,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 08:00:00+00:00,0.2,38.35,75.26,105.25,39.77,5.51,2025-03-04 08:00:00+00:00,33.9,22,9.8,346
7299,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 08:15:00+00:00,0.19,27.98,73.57,104.84,39.77,5.47,2025-03-04 08:00:00+00:00,33.9,22,9.8,346
7300,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 08:30:00+00:00,0.18,33.77,74.28,102.95,0.0,5.91,2025-03-04 08:00:00+00:00,33.9,22,9.8,346
7301,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 09:00:00+00:00,0.19,32.39,82.53,102.95,39.52,4.98,2025-03-04 09:00:00+00:00,34.2,20,9.6,339
7302,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 09:15:00+00:00,0.19,34.31,66.09,102.04,39.52,5.4,2025-03-04 09:00:00+00:00,34.2,20,9.6,339
7303,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 09:30:00+00:00,0.2,35.53,79.87,97.86,40.1,4.69,2025-03-04 09:00:00+00:00,34.2,20,9.6,339
7304,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 09:45:00+00:00,0.19,38.37,68.57,97.86,42.16,4.82,2025-03-04 09:00:00+00:00,34.2,20,9.6,339
7305,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 10:00:00+00:00,0.19,33.12,66.48,97.86,42.16,4.51,2025-03-04 10:00:00+00:00,34.2,20,10.4,334
7306,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 10:15:00+00:00,0.18,35.1,63.98,96.9,42.16,5.27,2025-03-04 10:00:00+00:00,34.2,20,10.4,334
7307,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 10:45:00+00:00,0.18,34.1,80.71,92.47,46.69,6.13,2025-03-04 10:00:00+00:00,34.2,20,10.4,334
7308,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 11:15:00+00:00,0.19,31.86,76.6,95.7,46.69,4.91,2025-03-04 11:00:00+00:00,33.8,20,11.4,337
7309,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 11:30:00+00:00,0.19,34.55,80.15,110.64,50.09,5.44,2025-03-04 11:00:00+00:00,33.8,20,11.4,337
7310,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 11:45:00+00:00,0.19,40.74,80.68,110.64,61.98,5.05,2025-03-04 11:00:00+00:00,33.8,20,11.4,337
7311,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 12:00:00+00:00,0.19,29.21,69.11,110.64,61.98,4.58,2025-03-04 12:00:00+00:00,32.7,21,13.7,341
7312,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 12:15:00+00:00,0.19,28.31,74.39,108.06,61.98,6.04,2025-03-04 12:00:00+00:00,32.7,21,13.7,341
7313,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 12:30:00+00:00,0.19,32.13,72.47,96.15,61.91,5.68,2025-03-04 12:00:00+00:00,32.7,21,13.7,341
7314,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 12:45:00+00:00,0.18,32.32,75.17,96.15,61.67,5.0,2025-03-04 12:00:00+00:00,32.7,21,13.7,341
7315,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 13:00:00+00:00,0.19,31.59,74.81,96.15,61.67,5.34,2025-03-04 13:00:00+00:00,30.6,24,15.4,342
7316,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 13:15:00+00:00,0.18,31.37,74.48,95.73,61.67,5.26,2025-03-04 13:00:00+00:00,30.6,24,15.4,342
7317,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 13:30:00+00:00,0.2,30.27,76.44,93.83,59.59,5.02,2025-03-04 13:00:00+00:00,30.6,24,15.4,342
7318,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 13:45:00+00:00,0.19,36.57,56.23,93.83,52.3,4.74,2025-03-04 13:00:00+00:00,30.6,24,15.4,342
7319,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 14:00:00+00:00,0.19,30.02,68.52,93.83,52.3,4.26,2025-03-04 14:00:00+00:00,29.0,28,17.3,340
7320,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 14:15:00+00:00,0.19,34.83,62.51,93.51,52.3,5.34,2025-03-04 14:00:00+00:00,29.0,28,17.3,340
7321,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 14:30:00+00:00,0.19,33.76,74.28,92.03,52.1,4.46,2025-03-04 14:00:00+00:00,29.0,28,17.3,340
7322,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 14:45:00+00:00,0.2,37.25,62.32,92.03,51.37,5.39,2025-03-04 14:00:00+00:00,29.0,28,17.3,340
7323,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 15:00:00+00:00,0.2,29.55,56.43,92.03,51.37,5.12,2025-03-04 15:00:00+00:00,27.5,31,17.2,342
7324,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 15:15:00+00:00,0.2,35.02,59.89,91.46,51.37,4.08,2025-03-04 15:00:00+00:00,27.5,31,17.2,342
7325,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 15:30:00+00:00,0.2,27.84,51.77,88.85,52.02,4.87,2025-03-04 15:00:00+00:00,27.5,31,17.2,342
7326,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 15:45:00+00:00,0.21,32.5,54.42,88.85,54.31,4.41,2025-03-04 15:00:00+00:00,27.5,31,17.2,342
7327,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 16:00:00+00:00,0.21,34.21,56.12,88.85,54.31,5.12,2025-03-04 16:00:00+00:00,26.3,35,16.6,351
7328,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 16:15:00+00:00,0.21,34.48,52.08,89.33,54.31,5.12,2025-03-04 16:00:00+00:00,26.3,35,16.6,351
7329,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 16:30:00+00:00,0.22,24.56,49.84,91.58,53.1,4.99,2025-03-04 16:00:00+00:00,26.3,35,16.6,351
7330,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 16:45:00+00:00,0.22,33.17,48.39,91.58,48.86,4.62,2025-03-04 16:00:00+00:00,26.3,35,16.6,351
7331,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 17:00:00+00:00,0.22,29.27,46.9,91.58,48.86,6.38,2025-03-04 17:00:00+00:00,25.6,35,16.8,351
7332,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 17:15:00+00:00,0.22,36.26,45.48,91.07,48.86,5.0,2025-03-04 17:00:00+00:00,25.6,35,16.8,351
7333,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 17:30:00+00:00,0.21,30.38,56.3,88.73,47.86,5.07,2025-03-04 17:00:00+00:00,25.6,35,16.8,351
7334,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 17:45:00+00:00,0.22,39.81,50.48,88.73,44.37,4.37,2025-03-04 17:00:00+00:00,25.6,35,16.8,351
7335,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 18:00:00+00:00,0.21,37.01,48.76,88.73,44.37,5.2,2025-03-04 18:00:00+00:00,25.2,35,16.2,356
7336,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 18:15:00+00:00,0.21,38.31,48.95,88.55,44.37,5.12,2025-03-04 18:00:00+00:00,25.2,35,16.2,356
7337,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 19:15:00+00:00,0.24,34.43,50.73,86.86,40.76,4.98,2025-03-04 19:00:00+00:00,24.5,36,16.2,359
7338,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 19:30:00+00:00,0.23,30.88,52.0,82.9,40.44,4.8,2025-03-04 19:00:00+00:00,24.5,36,16.2,359
7339,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 19:45:00+00:00,0.23,30.31,46.78,82.9,39.31,4.44,2025-03-04 19:00:00+00:00,24.5,36,16.2,359
7340,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 20:00:00+00:00,0.23,32.91,45.96,82.9,39.31,4.74,2025-03-04 20:00:00+00:00,23.7,39,14.4,360
7341,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 20:15:00+00:00,0.23,36.64,46.38,83.34,39.31,5.49,2025-03-04 20:00:00+00:00,23.7,39,14.4,360
7342,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 20:30:00+00:00,0.23,33.13,46.41,85.35,37.96,5.82,2025-03-04 20:00:00+00:00,23.7,39,14.4,360
7343,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-04 20:45:00+00:00,0.23,35.45,45.74,85.35,33.22,4.68,2025-03-04 20:00:00+00:00,23.7,39,14.4,360
